company_name,category,job_req_noun,job_add_noun,job_due_noun,title
버킷플레이스(오늘의집),DA,"['분석', '경력', '커머스', '기타', '프로', '덕트', '전반', '로그', '정의', '분석', '고객', '문제', '가설', '검증', '잠재', '기회', '계량', '해결', '방안', '도출', '핵심', '프로', '덕트', '지표', '설계', '도식', '기타', '통계', '분석', '툴', '빅데이터', '기술', '정리', '문제', '해결', '사고', '비판', '의사결정']","['이커머스', '콘텐츠', '플랫폼', '분야', '프로', '덕트', '분석', '테스트', '전사', '지표', '관리', '도식', '연관', '기술', '키', '워드']","['프로', '덕트', '메인', '지표', '설정', '운영', '프로덕트', '고객', '영향', '계량', '주요', '거', '지표', '위험', '발견', '환경', '조성', '의사결정', '위해', '디자이너', '비즈니스', '너', '엔지니어', '이해관계자', '협업', '프로', '덕트', '성과', '측정', '프로', '덕트', '성공', '지표', '모델링', '통계', '분석', '의사결정', '진행', '케이스', '최적화', '통계', '모델링', '가이드', '제작', '관리', '실험', '플랫폼', '온보딩', '고도화']",Senior Data Analyst (Front Product)
피에트(FIET),DA,"['전략', '경력', '이신', '문제', '해결', '가설', '설정', '추출', '가공', '분석', '보고서', '작성', '비즈니스', '분석', '전체', '과정', '서비스', '분석', '방법', '서비스', '개선', '비즈니스', '전략', '방향', '사업', '계획', '수립', '구조', '사고', '커뮤니케이션']","['전략', '컨설팅펌', '경력', '스스로', '문제', '정의', '가설', '구조', '사고', '문제', '해결', '분석', '툴', '건강', '관리', '분야', '관심']","['자사', '전략', '방향', '개선', '인사이트', '도출', '실질', '의사', '결정', '지원', '서비스', '비즈니스', '개선', '분석', '개선', '과제', '도출', '전략', '방향', '사업', '계획', '수립', '비즈니스', '의사결정', '지원', '핵심', '지표', '모니터링', '시각', '레벨', '누적', '유저', '모델', '개발', '개선']",Business Analyst
콘텐츠퍼스트(Tappytoon/태피툰),DA,"['분석', '엔지니어', '로스', '마케터', '서비스', '직', '경력', '로그', '수준', '로스', '프로젝트', '리딩', '성과', '웹툰', '컨텐츠', '부분', '프로젝트', '리딩', '성과']","['숫자', '논리', '추론', '결과', '바탕', '사업', '기술', '측면', '효과', '소통', '서비스', '로그', '정의', '검증', '분석', '대시보드', '구축', '관리', '형태', '서비스', '실험', '설계', '분석', '조직', '수립', '관리']","['태피툰', '총괄', '팀', '팀', '구성', '본부', '리드', '인앱', '메시지', '푸시', '알림', '이메일', '채널', '고객', '지표', '향상', '티켓', '프로모션', '캠페인', '총괄', '수집가', '제공', '전반', '로드맵', '설계', '관리', '분석', '인사이트', '도출', '액션', '아이템', '발굴']",Growth Head
카카오VX,DA,"['인사이트', '도출', '개선', '점', '적용', '서비스', '개선', '비즈니스', '전략', '방향', '사업', '계획', '수립', '커뮤니케이션']","['열정', '커뮤니케이션', '이커머스', '빅데이터', '분석', '프로젝트', '골프', '예약', '시스템', '업계', '동향', '포함', '골프', '도메인', '지식']","['골프', '예약', '수집', '가공', '분석', '의미', '인사이트', '도출', '담당', '골프', '예약', '플랫폼', '개선', '전략', '개발', '담당', '시각', '결과', '팀', '전달', '담당']",골프플랫폼개발그룹 골프 예약 데이터 분석가 팀장
웨이브릿지,DA,"['금융투자', '석사', '자격증', '디지털', '자산', '지식', '제도', '금융업', '증권사', '리서치', '부서', '블록', '체인', '디지털', '자산', '업계', '경력', '기술', '제출']","['제도', '증권사', '내', '경력', '내외', '영어', '기타', '외국어', '회화', '실력', '적극', '커뮤니케이션', '기관', '투자자', '네트워크']","['월', '기연', '단위', '시장', '전망', '분석', '자료', '작성', '보고', '국내', '해외', '시장', '규제', '동향', '파악', '분석', '자료', '작성', '각종', '컨퍼런스', '세미나', '발표', '보고서', '작성', '기관', '별', '파악', '대응', '사내', '시장', '분석', '요청', '대응', '마련']",Research Analyst
강남언니(힐링페이퍼),DA,"['모시', '경력', '프로그래밍', '언어', '등를', '분석', '비즈니스', '인텔리전스', '도구', '리', '포팅', '툴', '대시보드', '구축', '부서', '협업', '본인', '분석', '인사이트', '바탕', '액션']","['점', '더욱', '분야', '재직', '이력', '학위', '전산', '통계', '머신', '러닝', '수학', '알고리즘', '로그', '수준', '가공', '분석', '결과', '도출', '전체', '분석', '프로세스', '유']","['우리', '스쿼드', '비', '전과', '목표', '가지', '강남', '팀', '비즈', '옵스', '스쿼드', '강남', '사업', '성장', '위해', '목표', '목표', '전략', '기여', '성장', '위해', '사업', '목표', '현황', '파악', '중간', '마일', '스톤', '수립', '장단', '기적', '목표', '구성원', '집중', '강남', '팀', '스쿼드란', '스쿼드', '의식', '목적', '팀', '문제', '해결', '가장', '효율', '단위', '팀', '강남', '팀', '회사', '핵심', '지표', '정의', '개선', '관리', '인사이트', '바탕', '비즈니스', '변화', '성장', '앞', '비즈니스', '서비스', '지표', '기획', '관리', '분석', '인사이트', '도출', '전사', '의사결정', '환경', '구축', '주요', '지표', '개발', '관리', '모니터링', '이슈', '사항', '발굴', '부서', '협업', '과제', '비즈니스', '시나리오', '별', '시뮬레이션', '실질', '액션', '제안', '비즈니스', '임팩트', '도출']",Business Analyst (주니어)
알티비하우스(RTB House),DA,[],[],[],(Senior) Business Analyst
넥슨코리아(NEXON),DA,"['프로그래밍', '언어', '데', '자신', '분석', '머신', '러닝', '분야', '실무', '배치', '파이프라인', '기본']","['분석', '인사이트', '바탕', '실행', '제안', '발전', '한가지', '게임', '깊이', '플레이', '보신', '게임', '게임', '산업', '호기심', '열정']","['합류', '유저', '인', '게임', '행동', '패턴', '분석', '유저', '션', '머신', '러닝', '모델링', '유저', '분류', '탐색', '주제', '연구', '넥슨', '플레이', '로그', '유저', '개개인', '성향', '추정', '내', '발견', '유저', '특징', '웹', '서비스', '개발', '외부', '결합', '처리', '파이프라인', '구축']",[인텔리전스랩스] 데이터 분석가 (유저 모델링)
콘센트릭스서비스코리아CATALYST,DA,"['구조', '디지털', '광고', '캠페인', '퍼포먼스', '마케팅', '전반', '기본', '비즈니스', '영어']","['엑셀', '파워포인트', '적극', '능동', '마인드', '커뮤니케이션', '스킬']","['분석', '내', '글로벌', '조회', '수집가', '최적화', '서비스', '런칭', '웹사이트', '내', '이슈', '분석', '원인', '규명', '도출', '고객', '해외', '법인', '고객', '커뮤니케이션']",GA/AA 분석가 (사원~과장)
비모소프트,DA,"['분석', '실무', '경력', '분석', '머신', '러닝', '마케팅', '전반', '지식', '추출', '처리', '분석', '인사이트', '도출', '분석', '과정', '자유', '자재', '처리', '분석', '분석', '결과', '결과', '도출', '논리', '개선', '사항', '제시', '시각', '기획', '마케팅', '개발', '직', '커뮤니케이션', '협업']","['인사이트', '서비스', '지표', '상승', '문제', '해결', '평소', '계산', '인사이트', '누구', '커뮤니케이션', '전공', '통계학', '컴퓨터공학', '산업', '공학', '교육', '이수', '석준', '전문가', '빅데이터', '분석', '기사', '분석', '자격증', '마케팅', '지표']","['분석', '결과', '해석', '보고서', '작성', '대시보드', '운영', '제작', '비', '소프트', '서비스', '중인', '어플리케이션', '유저', '행태', '정제', '가공', '분석', '인사이트', '도출', '팀', '협업', '비즈니스', '문제', '정의', '해결', '가설', '수립', '가설', '수립', '검증', '비즈니스', '로직', '개선', '방안', '제안', '수집', '분석', '시각', '사용자', '행동', '서비스', '사용자', '요구', '충족', '확인', '기적', '분석', '결과', '리포트', '협업', '부서', '전달']",데이터분석가 (2년 이상)
루닛(Lunit),DA,"['관리', '분야', '영어', '커뮤니케이션', '의료', '산업', '진단', '의료', '인공', '지능', '관심', '대졸', '실무', '의료', '관리', '관심', '대규모', '의료', '관리', '의료', '관리', '학과', '졸업', '보건', '의료', '통계', '과학', '전공', '영어', '커뮤니케이션', '내부', '외국인', '직원', '소통', '내부', '직', '협업', '커뮤니케이션', '관리', '프로세스', '제안', '거나', '적용']","['협업', '툴', '협업', '지식', '프로그램', '언어', '기본', '분위기', '책임감', '모델', '관리', '스타트업', '환경']","['제품', '기획', '시', '관리', '계획', '설정', '수집', '정제', '반출', '관리', '외부', '이해관계자', '협업', '소통', '계약', '관리', '이행', '내부', '관리', '기획', '실행', '분석', '전반', '문서']",Medical Data Manager
넷스루,DA,"['경력', '구글', '애', '널리', '스', '구글', '태그', '매니저']","['디지털', '캠페인', '분석', '가능', '주요', '마케팅', '채널', '매체', '세팅', '집행', '분석', '최적화', '직접', '운영', '가능', '캠페인', '별', '마케팅', '퍼널', '설계', '주요', '수립']","['자사', '솔루션', '이용', '분석', '태그', '설치', '이슈', '파악', '분석', '프로젝트']",웹사이트 마케팅 데이터 애널리틱스 및 태깅 서비스 담당자
코리아포트원,DA,"['경력', '글로벌', '비즈니스', '수준', '영어', '분석툴', '직접', '추출', '가공', '보신', '대시보드', '세팅', '분석', '인사이트', '도출', '믹스', '패널', '앰플리튜드', '개', '툴', '세팅', '관리', '분석툴', '개']","['핀', '테크', '산업', '마트', '테이블', '설계', '논리', '사고', '관점', '문제', '해결', '분석', '액션', '아이템', '제시', '실험', '설계', '제품', '향상']","['사적', '문화', '확립', '사업', '전략', '운영', '개선', '안', '도출', '실행', '성과', '측정', '데', '중심', '역할', '제품', '조직', '제품', '별로', '정량', '지표', '수취', '정책', '방식', '설정', '의사결정', '서비스', '전사', '방향', '결정', '전략', '역할', '사업', '부서', '협업', '사업', '전반', '측정', '분석', '도출', '제품', '효율', '프로세스', '평가', '사업', '성장', '방향성', '프로젝트', '우선', '순위', '솔루션', '제공', '협업', '인프라', '웨어하우스', '파이프라인', '수립']",Business Analyst
테크랩스,DA,"['분석', '경력', '유', '의미', '분석', '결과', '도출', '수학', '통계', '지식', '코호트', '분석', '테스트', '퍼널', '분석', '분석', '방법론', '분석', '결과', '타', '팀', '도구', '시각', '포트폴리오', '이력서', '직무', '내용', '상세', '경우', '별도', '제출', '불']","['이용', '추출', '가공', '툴', '분석', '자격증', '열정']","['브랜드', '셀러', '레이', '팅', '사업', '부', '고관', '제품', '서비스', '마케팅', '전략', '실행', '병', '의원', '특화된', '로스', '마케팅', '전문', '사업', '부', '파트너', '병', '의원', '연간', '최대', '성장', '병원', '브랜드', '부스터', '병원', '마케팅', '사관학교', '불리', '오프라인', '광고', '물', '홈페이지', '블로그', '유튜브', '영상', '콘텐츠', '콘텐츠', '전략', '수립', '제작', '차별', '마케팅', '제공', '담당', '서비스', '핵심', '지표', '정의', '추적', '시각', '서비스', '이용', '패턴', '분석', '위해', '설계', '관리', '각종', '리포트', '설계', '개발', '비지니스', '추출', '가공', '사업', '지표', '시각', '전사', '서비스', '이슈', '분석', '인사이트', '도출']",마케팅 데이터분석 (브랜드엑셀러레이팅사업부/데이터분석팀)
이마고웍스,DA,"['경영학', '학과', '학사', '학위', '소지', '인공', '지능', '관심', '제출', '서류', '자유', '양식', '이력서', '자기', '소개', '대학', '이전', '기술', '말']",['치과'],"['치과', '인공', '지능', '관리', '레이블', '계획', '분배', '관리', '정책', '도입', '관리', '커리어', '의료', '용', '인공', '지능', '매니지먼트', '전문가']",[100억↑투자] Data Manager
와드(캐치테이블),DA,"['비즈니스', '분석', '정량', '논리', '문제', '접근', '구체', '보고', '문제', '끝', '해결', '집념', '분석', '결과', '전달', '커뮤니케이션', '분석', '툴']","['이커머스', '푸드', '게임', '업계', '도메인', '경력', '유대', '사업', '비즈니스', '경력']","['비즈니스', '현황', '모니터링', '이슈', '분석', '의사결정', '분석', '인사이트', '액션', '아이템', '도출', '기존', '프로세스', '개선', '신규', '지표', '개발', '관리', '주요', '비즈니스', '지표', '예약', '웨이', '팅', '예측', '목표', '수립']",Business Analyst
브레인커머스,DA,"['분석', '직접', '추출', '정제', '추출', '가공', '시각', '서비스', '핵심', '지표', '설정', '지표', '성장', '위해', '가설', '실험', '직접', '서비스', '개선', '가설', '검증', '테스트', '설계', '결과', '분석', '프로덕트', '적용', '멀티', '디바이스', '모바일', '앱', '통합', '분석', '퍼널', '분석', '리', '텐션', '분석', '코호트', '분석', '프로', '덕트', '분석', '방법', '이용', '로그', '설계', '관리', '기초', '통계학', '지식']","['사업', '전략', '수립', '관리', '조직', '관리', '이벤트', '설계', '운영', '사내', '구성원', '리터', '러시', '함양', '영향', '채용', '절차', '서류', '전형', '차', '실무', '인터뷰', '차', '부서', '인터뷰', '차', '영진', '인터뷰', '전형', '과정', '필요시', '전형', '단계', '감소', '추가']","['잡플래닛', '팀', '프로', '덕트', '설계', '유저', '향상', '최적화', '디테일', '깊이', '분석', '주도', '진행', '프로덕트', '발전', '기여', '주요', '주요', '설정', '목표', '달성', '위해', '가설', '실험', '서비스', '개선', '분석', '서비스', '방향', '설정', '부서', '설득', '개발자', '프로', '덕트', '팀', '협업', '추적', '시각', '팀원', '공유', '서비스', '패턴', '파악', '로그', '설계', '관리']",[잡플래닛] 데이터 분석가 (3년 이상)
더블유클럽,DA,"['앱', '서비스', '분석', '실무', '경력', '분석', '경력', '추출', '가공', '분석', '앱', '분석', '바탕', '프로덕트', '개선', '퍼널', '분석', '코호트', '분석', '테스트', '방법론', '실무', '적용', '인사이트', '도출', '툴', '분석', '방법론', '학습', '적용', '어려움']","['데이팅', '산업', '플랫폼', '비즈니스', '관심', '유저', '간', '매칭', '로직', '서비스', '관심', '유저', '세그먼트', '구분', '바탕', '앱', '분석', '툴', '시각']","['개선', '부분', '로그', '설계', '진행', '결과', '분석', '주요', '정의', '관리', '지표', '시', '원인', '분석', '효율', '분석', '방법', '툴', '도입', '파트', '기술', '분석', '언어', '분석', '대시보드', '테스트']",앱서비스 데이터분석가 (2년 이상)
우아한형제들(배달의민족),DA,"['지원', '직접', '결과물', '가공', '추출', '이용', '비즈니스', '리', '포팅', '대시보드', '작성', '고객', '로그', '분석', '모바일', '서비스', '분석', '방법']","['사항', '이커머스', '플랫폼', '서비스', '사업', '프로', '덕트', '실무', '부서', '분석', '결과', '실질', '성과', '분석', '환경', '처리', '과정', '효율', '체계', '프로세스', '설계']","['내용', '외식', '브랜드', '별', '거래', '액', '매출', '액', '주문', '별', '고객', '주요', '현황', '변화', '지표', '분석', '관리', '외식', '브랜드', '지역', '매장', '별', '배민', '광고', '프로모션', '제휴', '마케팅', '집행', '시', '예상', '성과', '추정', '가치', '평가', '주문', '이력', '메뉴', '고객', '리뷰', '상세', '변화', '분석', '인사이트', '도출', '제휴', '과제', '지원', '브랜드', '별', '주요', '과제', '별', '성과', '판단', '지표', '설정', '해당', '지표', '모니터링', '대시보드', '생', '관리']",배달의민족 브랜드제휴 Business Analyst (5년이상)
미트박스글로벌,DA,"['분석', '모델링', '아키', '텍트', '분석', '분야', '경력', '인사이트', '분석', '실행', '계획', '제시', '빅데이터', '기술', '툴', '팀', '조직', '관리', '분야', '가지', '분야', '전문', '지식', '분석', '모델링', '툴']","['통계', '산업', '공학', '컴퓨터공학', '전공', '석사', '학위', '실제', '운영', '중인', '서비스', '분석', '프로젝트', '진행', '스스로', '추진', '역', '적', '환경', '속', '우선', '선위', '판단력', '대응', '사업', '상용', '이커머스', '고객', '행동', '로그', '분석', '경력']","['분석', '문제', '정의', '가설', '설정', '실험설계', '처리', '분석', '모델링', '도입', '지표', '분석', '가치', '측정', '의미', '부여', '신규', '지표', '개발', '지표', '예측', '구축', '정보', '인프라', '정리', '시각', '툴', '대시보드', '기획', '운용', '구축', '관리', '커뮤니케이션', '모델링', '도입', '외부', '관계자', '커뮤니케이션', '의사결정', '과정', '효과', '공감', '형성', '설득', '정량', '분석', '인사이트', '시각', '리', '포팅', '작성', '내외', '사용자', '의견', '청취', '사업', '사업', '전략', '액션', '플랜', '수립', '팀', '리딩', '팀', '리더', '로서', '분석', '아키', '텍트', '애널', '리스트', '속', '조직', '리딩', '조직', '성장', '사고', '실행', '임원', '스폰서', '논리', '낼']",데이터 분석(팀장급)
콘센트릭스서비스코리아CATALYST,DA,"['분석', '과제', '기획', '발굴', '도출', '비즈니스', '문제', '정의', '가설', '수립', '검증', '단계', '설계', '서비스', '고도화', '탐색', '분석', '효율', '추출', '분석', '모델링', '툴', '빅데이터', '환경', '수집', '핸들링', '프로젝트', '리딩', '이나', '분석', '실무', '경력', '거나', '의사결정', '진행', '과정', '효과', '공감', '형성', '설득', '정량', '분석', '인사이트', '시각', '리', '포팅']","['통계', '분석', '전공자', '통계', '수학', '산업', '공학', '컴퓨터공학', '빅데이터', '프로젝트', '분석', '과제', '구체화', '보고', '분석', '과제', '체계', '시각', '커뮤니케이션', '능']","['고객', '전략', '수립', '인사이트', '도출', '고객', '전략', '수립', '분석', '고도화', '안', '제안']",고객 및 디지털 데이터 분석 (차장~부장)
데이터라이즈,DA,"['자기', '주도', '제품', '비즈니스', '문제', '해결', '실험', '설계', '실험', '결과', '바탕', '실질', '액션', '아이템', '제안', '퍼널', '분석', '코호트', '분석', '테스트', '분석', '방법론', '실무', '적용', '결과', '도출', '의사결정', '정량', '수치', '분석', '결과', '도출', '내용', '전달', '논리', '사고', '커뮤니케이션', '정제', '적재', '대시보드', '설계', '대시보드', '설계']","['이커머스', '분석', '아래', '프로세스', '보신', '분석', '결과물', '일반', '서비스', '요구사항', '서비스', '커뮤니케이션', '요구사항', '수집', '요구사항', '분석', '서비스', '설계', '서비스', '트러블', '슈팅', '설계', '보신', '여러', '소스', '수집', '모델링', '비즈니스', '연관', '단일', '테이블', '구축', '구축', '테이블', '바탕', '서로', '다른', '비즈니스', '사용자', '테이블', '설계', '안정', '표준화', '테이블', '구축']","['개발', '란', '최종', '목표', '제품', '진단', '기능', '사이트', '메시지', '통계', '오디', '언스', '설계', '설계', '사용자', '라이즈', '라이즈', '신뢰', '분석', '인사이트', '도출', '분석', '결과물', '일반', '분석', '분석', '기법', '모델', '적용', '탐색', '분석', '진행', '해당', '결과', '성능', '평가', '사후', '분석', '결과', '토대', '프로젝트', '매니', '징', '프로덕트', '컨셉', '목적', '전달', '사용자', '가치', '정의', '주요', '기능', '설계', '프로', '덕트', '개발', '자원', '일정', '관리', '품질', '관리', '요구사항', '바탕', '신뢰', '품질', '보장', '설계', '서비스', '제공', '운영', '상황', '목표', '수립', '개선', '문제', '스스로', '발굴', '과제', '해결', '주요', '기술']",[100억↑투자] Data Analyst (2년 이상)
쿠팡,DA,"['분석', '기술', '약', '시각', '툴', '대규모', '사업', '부의', '성과', '분석', '담당', '지식', '분석', '디테일', '비즈니스', '감각', '우선', '순위', '효율', '정', '역', '적', '환경', '효과', '결과', '달성', '멀티테스킹']","['정량', '분야', '학사', '공학', '비지니스', '학위', '박사', '실무', '이커머스', '음식', '배달', '업계', '산업', '분석', '팀', '팀']","['도메인', '지식', '전체', '조직', '배달', '운영', '판매', '운영', '프로젝트', '진행', '분석', '툴', '개발', '구축', '선도', '프로젝트', '포함', '전반', '성장', '비지니스', '현황', '십', '이해관계자', '비즈니스', '리더', '협력', '사업', '기회', '개선', '영역', '파악', '비즈니스', '요구', '우선', '순위', '바탕', '운영', '판매', '심층', '분석', '사업', '확장', '방법', '파악', '단순', '보고', '시각', '고객', '행동', '비지니스', '동향', '파악', '비지니스', '의사결정', '도울', '모델', '생', '프로젝트', '진행', '기술', '부분', '이해관계자', '분석', '결과', '효과', '공유', '커뮤니케이션', '진행']","[Coupang] Staff, Data Analyst (Eats Strategy)"
컴투스홀딩스,DA,"['분석', '실무', '경력', '이신', '꼭', '뿐', '숫자', '대부분', '관리', '때문', '경험치', '게임', '분석', '이론', '뿐', '실제', '게임', '유저', '로서', '때', '최상', '분석', '결과', '유저', '게임', '분석', '가로', '게임', '분해', '가설', '가공', '결론', '도출', '도구', '엑셀', '상관', '건', '가설', '속', '의미', '기본', '로그', '설계', '가공', '반드시', '지표', '개발', '분석', '모두', '기본', '이기', '때문', '자유', '자재', '가공']","['기존', '팀', '파트', '리딩', '시스템', '설계', '운영', '빅데이터', '공학', '응용수학', '통계학', '컴퓨터', '공학', '하나', '전공']","['컴투스', '홀딩스', '내', '조직', '리더', '대부분', '주도', '진행', '인', '게임', '뿐', '마케팅', '소셜', '수집', '지표', '분석', '기여', '사업', '개발', '마케팅', '플랫폼', '부서', '유기', '협업', '과정', '생', '의사', '결정', '프로세스', '정의', '분석', '서비스', '개선', '기여', '의사', '결정', '문화', '자리', '잡고', '유', '의미', '분석', '결과', '경우', '서비스', '반영', '최상', '인프라', '조건', '가공', '분석', '롯', '집중']",데이터분석팀 리더 (7년 이상)
라라잡(동네알바),DA,"['분석', '프로덕트', '개선', '추출', '가공', '테스트', '설계', '가설', '검증', '위해', '수집', '분석', '분석', '결과', '인사이트', '팀', '설명', '사용자', '행동', '이벤트', '어', '트리뷰트', '포함', '설계', '협업', '능', '주도']","['전공', '석사', '지식', '코호트', '분석', '퍼널', '분석', '방법론', '실무', '분석', '환경', '파이프라인', '분석', '용', '관리', '거', '투사', '이드', '플랫폼', '분석', '거', '채용', '플랫폼', '도움', '거', '합류', '과정', '제출', '서류', '합류', '과정', '서류', '접수', '직무', '적합', '인터뷰', '조직', '적합', '인터뷰', '처우', '협의', '합류', '결정', '제출', '서류', '이력서', '경력', '기술', '선택', '포트폴리오']","['동네', '알바', '서비스', '분석', '인사이트', '액션', '아이템', '도출', '의사결정', '가설', '실험', '설계', '주요', '이벤트', '트리뷰트', '정의', '설계', '관리', '대시보드']",데이터 분석가(DA)
